GO_ID	Constraint_Type	Taxon_ID
GO:0043663	never_in_taxon	NCBITaxon_7742
GO:0043664	never_in_taxon	NCBITaxon_7742
GO:0043665	never_in_taxon	NCBITaxon_7742
GO:0043667	only_in_taxon	NCBITaxon_33090
GO:0043668	only_in_taxon	NCBITaxon_33090
GO:0043669	only_in_taxon	NCBITaxon_33090
GO:0043670	only_in_taxon	NCBITaxon_33090
GO:0043671	only_in_taxon	NCBITaxon_33090
GO:0043672	only_in_taxon	NCBITaxon_33090
GO:0043673	only_in_taxon	NCBITaxon_33090
GO:0043674	only_in_taxon	NCBITaxon_33090
GO:0043675	only_in_taxon	NCBITaxon_33090
GO:0043676	only_in_taxon	NCBITaxon_33090
GO:0043678	only_in_taxon	NCBITaxon_33090
GO:0043679	only_in_taxon	NCBITaxon_6072
GO:0043680	never_in_taxon	NCBITaxon_33208
GO:0043683	only_in_taxon	NCBITaxon_2
GO:0043684	only_in_taxon	NCBITaxon_2
GO:0043698	only_in_taxon	NCBITaxon_131567
GO:0043698	never_in_taxon	NCBITaxon_4895
GO:0043699	only_in_taxon	NCBITaxon_131567
GO:0043700	only_in_taxon	NCBITaxon_131567
GO:0043700	never_in_taxon	NCBITaxon_4895
GO:0043701	only_in_taxon	NCBITaxon_131567
GO:0043701	never_in_taxon	NCBITaxon_4895
GO:0043702	only_in_taxon	NCBITaxon_131567
GO:0043702	never_in_taxon	NCBITaxon_4896
GO:0043702	never_in_taxon	NCBITaxon_4932
GO:0043703	only_in_taxon	NCBITaxon_6072
GO:0043704	only_in_taxon	NCBITaxon_6072
GO:0043707	never_in_taxon	NCBITaxon_4895
GO:0043710	never_in_taxon	NCBITaxon_4895
GO:0043711	only_in_taxon	NCBITaxon_2
GO:0043715	only_in_taxon	NCBITaxon_2
GO:0043716	only_in_taxon	NCBITaxon_2
GO:0043769	only_in_taxon	NCBITaxon_131567
GO:0043845	only_in_taxon	NCBITaxon_2759
GO:0043846	only_in_taxon	NCBITaxon_2759
GO:0043847	only_in_taxon	NCBITaxon_2759
GO:0043850	only_in_taxon	NCBITaxon_131567
GO:0043853	only_in_taxon	NCBITaxon_131567
GO:0043903	never_in_taxon	NCBITaxon_4895
GO:0043921	never_in_taxon	NCBITaxon_4895
GO:0043922	never_in_taxon	NCBITaxon_4895
GO:0043923	never_in_taxon	NCBITaxon_4895
GO:0043929	only_in_taxon	NCBITaxon_40674
GO:0043930	only_in_taxon	NCBITaxon_40674
GO:0043931	only_in_taxon	NCBITaxon_7742
GO:0043932	only_in_taxon	NCBITaxon_7742
GO:0043935	only_in_taxon	NCBITaxon_2759
GO:0043935	never_in_taxon	NCBITaxon_33083
GO:0043936	never_in_taxon	NCBITaxon_33083
GO:0043940	only_in_taxon	NCBITaxon_4751
GO:0043941	only_in_taxon	NCBITaxon_4751
GO:0043942	only_in_taxon	NCBITaxon_4751
GO:0043943	never_in_taxon	NCBITaxon_33083
GO:0043944	never_in_taxon	NCBITaxon_33083
GO:0043945	never_in_taxon	NCBITaxon_33083
GO:0043952	only_in_taxon	NCBITaxon_2
GO:0044001	never_in_taxon	NCBITaxon_4895
GO:0044002	never_in_taxon	NCBITaxon_4895
GO:0044003	never_in_taxon	NCBITaxon_33090
GO:0044003	never_in_taxon	NCBITaxon_4895
GO:0044003	never_in_taxon	NCBITaxon_7742
GO:0044038	never_in_taxon	NCBITaxon_7742
GO:0044053	never_in_taxon	NCBITaxon_4895
GO:0044057	never_in_taxon	NCBITaxon_2
GO:0044057	never_in_taxon	NCBITaxon_2157
GO:0044057	never_in_taxon	NCBITaxon_4896
GO:0044057	never_in_taxon	NCBITaxon_4932
GO:0044058	never_in_taxon	NCBITaxon_2
GO:0044058	never_in_taxon	NCBITaxon_2157
GO:0044058	never_in_taxon	NCBITaxon_4896
GO:0044058	never_in_taxon	NCBITaxon_4932
GO:0044060	never_in_taxon	NCBITaxon_2
GO:0044060	never_in_taxon	NCBITaxon_2157
GO:0044060	never_in_taxon	NCBITaxon_4896
GO:0044060	never_in_taxon	NCBITaxon_4932
GO:0044062	never_in_taxon	NCBITaxon_2
GO:0044062	never_in_taxon	NCBITaxon_2157
GO:0044062	never_in_taxon	NCBITaxon_4896
GO:0044062	never_in_taxon	NCBITaxon_4932
GO:0044065	never_in_taxon	NCBITaxon_2
GO:0044065	never_in_taxon	NCBITaxon_2157
GO:0044065	never_in_taxon	NCBITaxon_4896
GO:0044065	never_in_taxon	NCBITaxon_4932
GO:0044066	never_in_taxon	NCBITaxon_4895
GO:0044067	never_in_taxon	NCBITaxon_4895
GO:0044068	never_in_taxon	NCBITaxon_33090
GO:0044068	never_in_taxon	NCBITaxon_4895
GO:0044068	never_in_taxon	NCBITaxon_7742
GO:0044071	never_in_taxon	NCBITaxon_33090
GO:0044071	never_in_taxon	NCBITaxon_4895
GO:0044071	never_in_taxon	NCBITaxon_7742
GO:0044075	never_in_taxon	NCBITaxon_33090
GO:0044075	never_in_taxon	NCBITaxon_4895
GO:0044075	never_in_taxon	NCBITaxon_7742
GO:0044077	never_in_taxon	NCBITaxon_33090
GO:0044077	never_in_taxon	NCBITaxon_4895
GO:0044077	never_in_taxon	NCBITaxon_7742
GO:0044079	never_in_taxon	NCBITaxon_33090
GO:0044079	never_in_taxon	NCBITaxon_4895
GO:0044079	never_in_taxon	NCBITaxon_7742
GO:0044082	never_in_taxon	NCBITaxon_33090
GO:0044082	never_in_taxon	NCBITaxon_4895
GO:0044082	never_in_taxon	NCBITaxon_7742
GO:0044083	never_in_taxon	NCBITaxon_33090
GO:0044083	never_in_taxon	NCBITaxon_4895
GO:0044083	never_in_taxon	NCBITaxon_7742
GO:0044084	never_in_taxon	NCBITaxon_7742
GO:0044094	never_in_taxon	NCBITaxon_7742
GO:0044095	never_in_taxon	NCBITaxon_7742
GO:0044096	only_in_taxon	NCBITaxon_2
GO:0044099	only_in_taxon	NCBITaxon_131567
GO:0044100	only_in_taxon	NCBITaxon_131567
GO:0044105	only_in_taxon	NCBITaxon_4890
GO:0044111	never_in_taxon	NCBITaxon_4895
GO:0044114	never_in_taxon	NCBITaxon_4895
GO:0044127	never_in_taxon	NCBITaxon_4895
GO:0044129	never_in_taxon	NCBITaxon_4895
GO:0044131	never_in_taxon	NCBITaxon_4895
GO:0044145	never_in_taxon	NCBITaxon_4895
GO:0044147	never_in_taxon	NCBITaxon_4895
GO:0044149	never_in_taxon	NCBITaxon_4895
GO:0044155	never_in_taxon	NCBITaxon_7742
GO:0044156	never_in_taxon	NCBITaxon_7742
GO:0044157	never_in_taxon	NCBITaxon_7742
GO:0044158	never_in_taxon	NCBITaxon_7742
GO:0044159	never_in_taxon	NCBITaxon_7742
GO:0044160	never_in_taxon	NCBITaxon_7742
GO:0044161	never_in_taxon	NCBITaxon_7742
GO:0044162	never_in_taxon	NCBITaxon_7742
GO:0044163	never_in_taxon	NCBITaxon_7742
GO:0044164	never_in_taxon	NCBITaxon_7742
GO:0044165	never_in_taxon	NCBITaxon_7742
GO:0044166	never_in_taxon	NCBITaxon_7742
GO:0044167	never_in_taxon	NCBITaxon_7742
GO:0044168	never_in_taxon	NCBITaxon_7742
GO:0044169	never_in_taxon	NCBITaxon_7742
GO:0044170	never_in_taxon	NCBITaxon_7742
GO:0044171	never_in_taxon	NCBITaxon_7742
GO:0044172	never_in_taxon	NCBITaxon_7742
GO:0044173	never_in_taxon	NCBITaxon_7742
GO:0044174	never_in_taxon	NCBITaxon_7742
GO:0044175	never_in_taxon	NCBITaxon_7742
GO:0044176	never_in_taxon	NCBITaxon_7742
GO:0044177	never_in_taxon	NCBITaxon_7742
GO:0044178	never_in_taxon	NCBITaxon_7742
GO:0044179	never_in_taxon	NCBITaxon_4895
GO:0044180	only_in_taxon	NCBITaxon_131567
GO:0044181	only_in_taxon	NCBITaxon_131567
GO:0044182	only_in_taxon	NCBITaxon_131567
GO:0044184	never_in_taxon	NCBITaxon_7742
GO:0044185	never_in_taxon	NCBITaxon_7742
GO:0044186	never_in_taxon	NCBITaxon_7742
GO:0044187	never_in_taxon	NCBITaxon_7742
GO:0044188	never_in_taxon	NCBITaxon_7742
GO:0044190	never_in_taxon	NCBITaxon_7742
GO:0044191	never_in_taxon	NCBITaxon_7742
GO:0044192	never_in_taxon	NCBITaxon_7742
GO:0044193	never_in_taxon	NCBITaxon_7742
GO:0044194	only_in_taxon	NCBITaxon_131567
GO:0044194	never_in_taxon	NCBITaxon_4751
GO:0044195	only_in_taxon	NCBITaxon_2759
GO:0044196	never_in_taxon	NCBITaxon_7742
GO:0044199	never_in_taxon	NCBITaxon_7742
GO:0044200	never_in_taxon	NCBITaxon_7742
GO:0044201	never_in_taxon	NCBITaxon_7742
GO:0044202	never_in_taxon	NCBITaxon_7742
GO:0044203	never_in_taxon	NCBITaxon_7742
GO:0044204	never_in_taxon	NCBITaxon_7742
GO:0044207	only_in_taxon	NCBITaxon_131567
GO:0044219	never_in_taxon	NCBITaxon_7742
GO:0044220	never_in_taxon	NCBITaxon_7742
GO:0044221	never_in_taxon	NCBITaxon_7742
GO:0044222	only_in_taxon	NCBITaxon_Union_0000004
GO:0044223	only_in_taxon	NCBITaxon_2
GO:0044224	only_in_taxon	NCBITaxon_6072
GO:0044225	only_in_taxon	NCBITaxon_6072
GO:0044226	only_in_taxon	NCBITaxon_6072
GO:0044227	only_in_taxon	NCBITaxon_Union_0000004
GO:0044228	never_in_taxon	NCBITaxon_7742
GO:0044229	never_in_taxon	NCBITaxon_7742
GO:0044230	never_in_taxon	NCBITaxon_7742
GO:0044231	never_in_taxon	NCBITaxon_7742
GO:0044233	only_in_taxon	NCBITaxon_2759
GO:0044241	never_in_taxon	NCBITaxon_2
GO:0044241	never_in_taxon	NCBITaxon_2157
GO:0044241	never_in_taxon	NCBITaxon_4896
GO:0044241	never_in_taxon	NCBITaxon_4932
GO:0044245	never_in_taxon	NCBITaxon_2
GO:0044245	never_in_taxon	NCBITaxon_2157
GO:0044245	never_in_taxon	NCBITaxon_4896
GO:0044245	never_in_taxon	NCBITaxon_4932
GO:0044256	never_in_taxon	NCBITaxon_2
GO:0044256	never_in_taxon	NCBITaxon_2157
GO:0044256	never_in_taxon	NCBITaxon_4896
GO:0044256	never_in_taxon	NCBITaxon_4932
GO:0044278	never_in_taxon	NCBITaxon_4895
GO:0044280	only_in_taxon	NCBITaxon_6072
GO:0044284	only_in_taxon	NCBITaxon_2759
GO:0044286	never_in_taxon	NCBITaxon_4751
GO:0044288	never_in_taxon	NCBITaxon_4751
GO:0044289	only_in_taxon	NCBITaxon_2759
GO:0044290	only_in_taxon	NCBITaxon_2759
GO:0044291	never_in_taxon	NCBITaxon_4751
GO:0044292	only_in_taxon	NCBITaxon_6072
GO:0044293	only_in_taxon	NCBITaxon_6072
GO:0044294	only_in_taxon	NCBITaxon_6072
GO:0044295	only_in_taxon	NCBITaxon_6072
GO:0044296	only_in_taxon	NCBITaxon_6072
GO:0044297	only_in_taxon	NCBITaxon_131567
GO:0044297	never_in_taxon	NCBITaxon_4890
GO:0044298	only_in_taxon	NCBITaxon_131567
GO:0044298	never_in_taxon	NCBITaxon_4890
GO:0044299	only_in_taxon	NCBITaxon_6072
GO:0044300	only_in_taxon	NCBITaxon_6072
GO:0044301	only_in_taxon	NCBITaxon_6072
GO:0044302	only_in_taxon	NCBITaxon_40674
GO:0044303	only_in_taxon	NCBITaxon_6072
GO:0044304	only_in_taxon	NCBITaxon_6072
GO:0044305	only_in_taxon	NCBITaxon_6072
GO:0044305	never_in_taxon	NCBITaxon_8782
GO:0044306	only_in_taxon	NCBITaxon_6072
GO:0044307	only_in_taxon	NCBITaxon_6072
GO:0044308	only_in_taxon	NCBITaxon_6072
GO:0044309	only_in_taxon	NCBITaxon_6072
GO:0044310	only_in_taxon	NCBITaxon_131567
GO:0044311	only_in_taxon	NCBITaxon_5794
GO:0044312	only_in_taxon	NCBITaxon_5794
GO:0044316	only_in_taxon	NCBITaxon_6072
GO:0044317	only_in_taxon	NCBITaxon_7742
GO:0044319	only_in_taxon	NCBITaxon_33208
GO:0044320	never_in_taxon	NCBITaxon_4751
GO:0044321	never_in_taxon	NCBITaxon_4751
GO:0044322	only_in_taxon	NCBITaxon_2759
GO:0044326	only_in_taxon	NCBITaxon_6072
GO:0044327	only_in_taxon	NCBITaxon_6072
GO:0044336	only_in_taxon	NCBITaxon_33154
GO:0044336	never_in_taxon	NCBITaxon_4896
GO:0044337	only_in_taxon	NCBITaxon_33154
GO:0044337	never_in_taxon	NCBITaxon_4896
GO:0044338	only_in_taxon	NCBITaxon_33208
GO:0044342	never_in_taxon	NCBITaxon_4751
GO:0044344	never_in_taxon	NCBITaxon_2
GO:0044344	never_in_taxon	NCBITaxon_2157
GO:0044344	never_in_taxon	NCBITaxon_4751
GO:0044345	only_in_taxon	NCBITaxon_40674
GO:0044346	only_in_taxon	NCBITaxon_33154
GO:0044346	never_in_taxon	NCBITaxon_4896
GO:0044348	only_in_taxon	NCBITaxon_33090
GO:0044352	only_in_taxon	NCBITaxon_2759
GO:0044353	only_in_taxon	NCBITaxon_2759
GO:0044354	only_in_taxon	NCBITaxon_2759
GO:0044355	never_in_taxon	NCBITaxon_4895
GO:0044358	never_in_taxon	NCBITaxon_4895
GO:0044381	never_in_taxon	NCBITaxon_4751
GO:0044383	never_in_taxon	NCBITaxon_7742
GO:0044384	never_in_taxon	NCBITaxon_7742
GO:0044391	only_in_taxon	NCBITaxon_131567
GO:0044393	only_in_taxon	NCBITaxon_131567
GO:0044393	never_in_taxon	NCBITaxon_4751
GO:0044395	only_in_taxon	NCBITaxon_131567
GO:0044398	never_in_taxon	NCBITaxon_4895
GO:0044399	never_in_taxon	NCBITaxon_4895
GO:0044403	never_in_taxon	NCBITaxon_4895
GO:0044406	never_in_taxon	NCBITaxon_4895
GO:0044407	never_in_taxon	NCBITaxon_4895
GO:0044409	never_in_taxon	NCBITaxon_4895
GO:0044414	never_in_taxon	NCBITaxon_33090
GO:0044414	never_in_taxon	NCBITaxon_4895
GO:0044414	never_in_taxon	NCBITaxon_7742
GO:0044417	never_in_taxon	NCBITaxon_4895
GO:0044419	never_in_taxon	NCBITaxon_4895
GO:0044423	never_in_taxon	NCBITaxon_131567
GO:0044458	only_in_taxon	NCBITaxon_2759
GO:0044458	never_in_taxon	NCBITaxon_3176
GO:0044458	never_in_taxon	NCBITaxon_3378
GO:0044458	never_in_taxon	NCBITaxon_3398
GO:0044458	never_in_taxon	NCBITaxon_4890
GO:0044458	never_in_taxon	NCBITaxon_5782
GO:0044467	never_in_taxon	NCBITaxon_2
GO:0044467	never_in_taxon	NCBITaxon_2157
GO:0044467	never_in_taxon	NCBITaxon_4896
GO:0044467	never_in_taxon	NCBITaxon_4932
GO:0044468	never_in_taxon	NCBITaxon_4895
GO:0044469	never_in_taxon	NCBITaxon_4895
GO:0044470	never_in_taxon	NCBITaxon_4895
GO:0044471	never_in_taxon	NCBITaxon_4895
GO:0044472	never_in_taxon	NCBITaxon_4895
GO:0044473	never_in_taxon	NCBITaxon_4895
GO:0044474	never_in_taxon	NCBITaxon_4895
GO:0044475	never_in_taxon	NCBITaxon_4895
GO:0044476	never_in_taxon	NCBITaxon_4895
GO:0044477	never_in_taxon	NCBITaxon_4895
GO:0044478	never_in_taxon	NCBITaxon_4895
GO:0044479	never_in_taxon	NCBITaxon_4895
GO:0044480	never_in_taxon	NCBITaxon_4895
GO:0044483	never_in_taxon	NCBITaxon_4895
GO:0044484	never_in_taxon	NCBITaxon_4895
GO:0044485	never_in_taxon	NCBITaxon_4895
GO:0044487	never_in_taxon	NCBITaxon_4895
GO:0044492	never_in_taxon	NCBITaxon_4895
GO:0044493	never_in_taxon	NCBITaxon_4895
GO:0044494	never_in_taxon	NCBITaxon_4895
GO:0044499	never_in_taxon	NCBITaxon_4895
GO:0044509	never_in_taxon	NCBITaxon_4895
GO:0044513	never_in_taxon	NCBITaxon_4895
GO:0044514	never_in_taxon	NCBITaxon_4895
GO:0044521	never_in_taxon	NCBITaxon_4895
GO:0044522	never_in_taxon	NCBITaxon_4895
GO:0044523	never_in_taxon	NCBITaxon_4895
GO:0044530	only_in_taxon	NCBITaxon_2759
GO:0044536	never_in_taxon	NCBITaxon_4895
GO:0044538	never_in_taxon	NCBITaxon_7742
GO:0044542	never_in_taxon	NCBITaxon_33090
GO:0044542	never_in_taxon	NCBITaxon_4895
GO:0044542	never_in_taxon	NCBITaxon_7742
GO:0044544	never_in_taxon	NCBITaxon_4895
GO:0044545	only_in_taxon	NCBITaxon_131567
GO:0044546	only_in_taxon	NCBITaxon_7742
GO:0044548	never_in_taxon	NCBITaxon_4751
GO:0044551	never_in_taxon	NCBITaxon_4895
GO:0044556	never_in_taxon	NCBITaxon_4895
GO:0044557	never_in_taxon	NCBITaxon_2
GO:0044557	never_in_taxon	NCBITaxon_2157
GO:0044557	never_in_taxon	NCBITaxon_4896
GO:0044557	never_in_taxon	NCBITaxon_4932
GO:0044558	never_in_taxon	NCBITaxon_2
GO:0044558	never_in_taxon	NCBITaxon_2157
GO:0044558	never_in_taxon	NCBITaxon_4896
GO:0044558	never_in_taxon	NCBITaxon_4932
GO:0044559	never_in_taxon	NCBITaxon_4895
GO:0044560	never_in_taxon	NCBITaxon_4895
GO:0044562	never_in_taxon	NCBITaxon_4895
GO:0044565	only_in_taxon	NCBITaxon_7742
GO:0044566	only_in_taxon	NCBITaxon_33208
GO:0044567	only_in_taxon	NCBITaxon_33090
GO:0044568	only_in_taxon	NCBITaxon_33090
GO:0044570	only_in_taxon	NCBITaxon_2
GO:0044574	only_in_taxon	NCBITaxon_2
GO:0044575	never_in_taxon	NCBITaxon_33208
GO:0044599	only_in_taxon	NCBITaxon_131567
GO:0044611	only_in_taxon	NCBITaxon_2759
GO:0044612	only_in_taxon	NCBITaxon_2759
GO:0044613	only_in_taxon	NCBITaxon_2759
GO:0044614	only_in_taxon	NCBITaxon_2759
GO:0044615	only_in_taxon	NCBITaxon_2759
GO:0044616	never_in_taxon	NCBITaxon_4895
GO:0044617	never_in_taxon	NCBITaxon_4895
GO:0044647	never_in_taxon	NCBITaxon_4751
GO:0044650	never_in_taxon	NCBITaxon_4895
GO:0044651	never_in_taxon	NCBITaxon_4895
GO:0044652	never_in_taxon	NCBITaxon_4895
GO:0044655	only_in_taxon	NCBITaxon_131567
GO:0044655	never_in_taxon	NCBITaxon_4751
GO:0044658	never_in_taxon	NCBITaxon_4895
GO:0044659	never_in_taxon	NCBITaxon_4895
GO:0044660	never_in_taxon	NCBITaxon_4895
GO:0044665	only_in_taxon	NCBITaxon_2759
GO:0044666	only_in_taxon	NCBITaxon_2759
GO:0044671	only_in_taxon	NCBITaxon_33083
GO:0044680	only_in_taxon	NCBITaxon_131567
GO:0044682	only_in_taxon	NCBITaxon_2157
GO:0044691	only_in_taxon	NCBITaxon_33213
GO:0044691	never_in_taxon	NCBITaxon_8782
GO:0044694	never_in_taxon	NCBITaxon_4895
GO:0044696	never_in_taxon	NCBITaxon_4895
GO:0044697	only_in_taxon	NCBITaxon_131567
GO:0044706	never_in_taxon	NCBITaxon_2
GO:0044706	never_in_taxon	NCBITaxon_2157
GO:0044706	never_in_taxon	NCBITaxon_4896
GO:0044706	never_in_taxon	NCBITaxon_4932
GO:0044719	only_in_taxon	NCBITaxon_50557
GO:0044720	only_in_taxon	NCBITaxon_50557
GO:0044721	only_in_taxon	NCBITaxon_131567
GO:0044722	never_in_taxon	NCBITaxon_2
GO:0044722	never_in_taxon	NCBITaxon_2157
GO:0044722	never_in_taxon	NCBITaxon_4896
GO:0044722	never_in_taxon	NCBITaxon_4932
GO:0044725	never_in_taxon	NCBITaxon_2
GO:0044725	never_in_taxon	NCBITaxon_2157
GO:0044725	never_in_taxon	NCBITaxon_4751
GO:0044726	never_in_taxon	NCBITaxon_2
GO:0044726	never_in_taxon	NCBITaxon_2157
GO:0044726	never_in_taxon	NCBITaxon_4751
GO:0044727	never_in_taxon	NCBITaxon_2
GO:0044727	never_in_taxon	NCBITaxon_2157
GO:0044727	never_in_taxon	NCBITaxon_4751
GO:0044730	never_in_taxon	NCBITaxon_4751
GO:0044732	only_in_taxon	NCBITaxon_4751
GO:0044733	never_in_taxon	NCBITaxon_4895
GO:0044734	never_in_taxon	NCBITaxon_4895
GO:0044735	never_in_taxon	NCBITaxon_4895
GO:0044741	never_in_taxon	NCBITaxon_4895
GO:0044742	never_in_taxon	NCBITaxon_4895
GO:0044743	only_in_taxon	NCBITaxon_131567
GO:0044747	never_in_taxon	NCBITaxon_4896
GO:0044748	never_in_taxon	NCBITaxon_4896
GO:0044751	never_in_taxon	NCBITaxon_4751
GO:0044752	never_in_taxon	NCBITaxon_4751
GO:0044753	only_in_taxon	NCBITaxon_131567
GO:0044754	only_in_taxon	NCBITaxon_131567
GO:0044754	never_in_taxon	NCBITaxon_4751
GO:0044758	never_in_taxon	NCBITaxon_33090
GO:0044758	never_in_taxon	NCBITaxon_4895
GO:0044758	never_in_taxon	NCBITaxon_7742
GO:0044759	never_in_taxon	NCBITaxon_33090
GO:0044759	never_in_taxon	NCBITaxon_4895
GO:0044759	never_in_taxon	NCBITaxon_7742
GO:0044760	never_in_taxon	NCBITaxon_33090
GO:0044760	never_in_taxon	NCBITaxon_4895
GO:0044760	never_in_taxon	NCBITaxon_7742
GO:0044761	never_in_taxon	NCBITaxon_33090
GO:0044761	never_in_taxon	NCBITaxon_4895
GO:0044761	never_in_taxon	NCBITaxon_7742
GO:0044762	never_in_taxon	NCBITaxon_33090
GO:0044762	never_in_taxon	NCBITaxon_4895
GO:0044762	never_in_taxon	NCBITaxon_7742
GO:0044770	only_in_taxon	NCBITaxon_2759
GO:0044771	only_in_taxon	NCBITaxon_2759
GO:0044772	only_in_taxon	NCBITaxon_2759
GO:0044773	only_in_taxon	NCBITaxon_2759
GO:0044774	only_in_taxon	NCBITaxon_2759
GO:0044776	only_in_taxon	NCBITaxon_2759
GO:0044778	only_in_taxon	NCBITaxon_2759
GO:0044779	only_in_taxon	NCBITaxon_2759
GO:0044780	only_in_taxon	NCBITaxon_2
GO:0044781	only_in_taxon	NCBITaxon_2
GO:0044782	only_in_taxon	NCBITaxon_2759
GO:0044784	only_in_taxon	NCBITaxon_2759
GO:0044785	only_in_taxon	NCBITaxon_2759
GO:0044787	only_in_taxon	NCBITaxon_2
GO:0044788	never_in_taxon	NCBITaxon_4895
GO:0044790	never_in_taxon	NCBITaxon_4895
GO:0044793	never_in_taxon	NCBITaxon_4895
GO:0044794	never_in_taxon	NCBITaxon_4895
GO:0044795	only_in_taxon	NCBITaxon_131567
GO:0044804	only_in_taxon	NCBITaxon_2759
GO:0044807	never_in_taxon	NCBITaxon_2
GO:0044807	never_in_taxon	NCBITaxon_2157
GO:0044807	never_in_taxon	NCBITaxon_4896
GO:0044807	never_in_taxon	NCBITaxon_4932
GO:0044808	never_in_taxon	NCBITaxon_2
GO:0044808	never_in_taxon	NCBITaxon_2157
GO:0044808	never_in_taxon	NCBITaxon_4896
GO:0044808	never_in_taxon	NCBITaxon_4932
GO:0044809	never_in_taxon	NCBITaxon_2
GO:0044809	never_in_taxon	NCBITaxon_2157
GO:0044809	never_in_taxon	NCBITaxon_4896
GO:0044809	never_in_taxon	NCBITaxon_4932
GO:0044818	only_in_taxon	NCBITaxon_2759
GO:0044819	only_in_taxon	NCBITaxon_2759
GO:0044820	only_in_taxon	NCBITaxon_2759
GO:0044821	only_in_taxon	NCBITaxon_2759
GO:0044823	never_in_taxon	NCBITaxon_4896
GO:0044824	never_in_taxon	NCBITaxon_4896
GO:0044826	never_in_taxon	NCBITaxon_4896
GO:0044827	never_in_taxon	NCBITaxon_4895
GO:0044828	never_in_taxon	NCBITaxon_4895
GO:0044829	never_in_taxon	NCBITaxon_4895
GO:0044830	never_in_taxon	NCBITaxon_4895
GO:0044835	only_in_taxon	NCBITaxon_Union_0000004
GO:0044839	only_in_taxon	NCBITaxon_2759
GO:0044840	only_in_taxon	NCBITaxon_131567
GO:0044841	only_in_taxon	NCBITaxon_131567
GO:0044842	only_in_taxon	NCBITaxon_131567
GO:0044843	only_in_taxon	NCBITaxon_2759
GO:0044847	never_in_taxon	NCBITaxon_4895
GO:0044849	only_in_taxon	NCBITaxon_32525
GO:0044850	only_in_taxon	NCBITaxon_9443
GO:0044861	only_in_taxon	NCBITaxon_131567
GO:0044862	only_in_taxon	NCBITaxon_131567
GO:0044865	never_in_taxon	NCBITaxon_33090
GO:0044865	never_in_taxon	NCBITaxon_4895
GO:0044865	never_in_taxon	NCBITaxon_7742
GO:0044866	never_in_taxon	NCBITaxon_4895
GO:0044867	never_in_taxon	NCBITaxon_4895
GO:0044868	never_in_taxon	NCBITaxon_4895
GO:0044870	never_in_taxon	NCBITaxon_4895
GO:0044871	never_in_taxon	NCBITaxon_4895
GO:0044875	only_in_taxon	NCBITaxon_2
GO:0044878	only_in_taxon	NCBITaxon_2759
GO:0044879	only_in_taxon	NCBITaxon_2759
GO:0045009	only_in_taxon	NCBITaxon_131567
GO:0045018	only_in_taxon	NCBITaxon_131567
GO:0045022	only_in_taxon	NCBITaxon_131567
GO:0045025	only_in_taxon	NCBITaxon_2759
GO:0045035	only_in_taxon	NCBITaxon_6072
GO:0045038	only_in_taxon	NCBITaxon_131567
GO:0045039	only_in_taxon	NCBITaxon_2759
GO:0045040	only_in_taxon	NCBITaxon_2759
GO:0045046	only_in_taxon	NCBITaxon_131567
GO:0045053	only_in_taxon	NCBITaxon_131567
GO:0045056	never_in_taxon	NCBITaxon_2
GO:0045056	never_in_taxon	NCBITaxon_2157
GO:0045056	never_in_taxon	NCBITaxon_4896
GO:0045056	never_in_taxon	NCBITaxon_4932
GO:0045058	only_in_taxon	NCBITaxon_7742
GO:0045059	only_in_taxon	NCBITaxon_7776
GO:0045060	only_in_taxon	NCBITaxon_7776
GO:0045061	only_in_taxon	NCBITaxon_7776
GO:0045062	only_in_taxon	NCBITaxon_7742
GO:0045063	only_in_taxon	NCBITaxon_7776
GO:0045064	only_in_taxon	NCBITaxon_7776
GO:0045065	only_in_taxon	NCBITaxon_7742
GO:0045066	only_in_taxon	NCBITaxon_7742
GO:0045067	only_in_taxon	NCBITaxon_7742
GO:0045068	only_in_taxon	NCBITaxon_7742
GO:0045069	never_in_taxon	NCBITaxon_4896
GO:0045070	never_in_taxon	NCBITaxon_4896
GO:0045071	never_in_taxon	NCBITaxon_4896
GO:0045087	never_in_taxon	NCBITaxon_2
GO:0045087	never_in_taxon	NCBITaxon_2157
GO:0045087	never_in_taxon	NCBITaxon_4751
GO:0045088	never_in_taxon	NCBITaxon_2
GO:0045088	never_in_taxon	NCBITaxon_2157
GO:0045088	never_in_taxon	NCBITaxon_4751
GO:0045089	never_in_taxon	NCBITaxon_2
GO:0045089	never_in_taxon	NCBITaxon_2157
GO:0045089	never_in_taxon	NCBITaxon_4751
GO:0045091	never_in_taxon	NCBITaxon_4896
GO:0045092	never_in_taxon	NCBITaxon_4751
GO:0045095	only_in_taxon	NCBITaxon_131567
GO:0045098	only_in_taxon	NCBITaxon_131567
GO:0045111	only_in_taxon	NCBITaxon_131567
GO:0045120	only_in_taxon	NCBITaxon_33208
GO:0045122	only_in_taxon	NCBITaxon_4751
GO:0045123	only_in_taxon	NCBITaxon_7742
GO:0045124	only_in_taxon	NCBITaxon_7742
GO:0045128	only_in_taxon	NCBITaxon_2759
GO:0045132	only_in_taxon	NCBITaxon_2759
GO:0045137	only_in_taxon	NCBITaxon_131567
GO:0045137	never_in_taxon	NCBITaxon_2
GO:0045137	never_in_taxon	NCBITaxon_2157
GO:0045137	never_in_taxon	NCBITaxon_4896
GO:0045137	never_in_taxon	NCBITaxon_4932
GO:0045138	only_in_taxon	NCBITaxon_6231
